timestamp,buyer,seller,symbol,currency,price,quantity,day_from_file
644500,-,-,SQUID_INK,SEASHELLS,2103.0,1,-2
644600,-,-,KELP,SEASHELLS,2005.0,2,-2
644600,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,1,-2
644600,-,-,SQUID_INK,SEASHELLS,2101.0,2,-2
644700,-,-,KELP,SEASHELLS,2008.0,5,-2
644700,-,-,SQUID_INK,SEASHELLS,2103.0,5,-2
644800,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
645400,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,1,-2
645400,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,3,-2
646100,-,-,KELP,SEASHELLS,2005.0,12,-2
646100,-,-,SQUID_INK,SEASHELLS,2105.0,12,-2
646800,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
646900,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
647300,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,2,-2
647300,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,2,-2
647400,-,-,KELP,SEASHELLS,2005.0,1,-2
647400,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
647400,-,-,SQUID_INK,SEASHELLS,2111.0,1,-2
647500,-,-,KELP,SEASHELLS,2005.0,1,-2
647500,-,-,SQUID_INK,SEASHELLS,2109.0,1,-2
647600,-,-,SQUID_INK,SEASHELLS,2110.0,3,-2
648000,-,-,KELP,SEASHELLS,2005.0,1,-2
648000,-,-,SQUID_INK,SEASHELLS,2111.0,1,-2
648200,-,-,KELP,SEASHELLS,2005.0,1,-2
648200,-,-,SQUID_INK,SEASHELLS,2113.0,1,-2
648300,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
648500,-,-,KELP,SEASHELLS,2006.0,8,-2
648500,-,-,SQUID_INK,SEASHELLS,2118.0,8,-2
648600,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
648700,-,-,KELP,SEASHELLS,2005.0,1,-2
648700,-,-,SQUID_INK,SEASHELLS,2117.0,1,-2
648900,-,-,KELP,SEASHELLS,2005.0,1,-2
648900,-,-,SQUID_INK,SEASHELLS,2117.0,1,-2
649100,-,-,KELP,SEASHELLS,2005.0,1,-2
649200,-,-,KELP,SEASHELLS,2006.0,8,-2
649200,-,-,KELP,SEASHELLS,2006.0,6,-2
649200,-,-,SQUID_INK,SEASHELLS,2117.0,8,-2
649200,-,-,SQUID_INK,SEASHELLS,2117.0,6,-2
649700,-,-,KELP,SEASHELLS,2006.0,8,-2
649700,-,-,SQUID_INK,SEASHELLS,2119.0,8,-2
649900,-,-,KELP,SEASHELLS,2006.0,2,-2
649900,-,-,KELP,SEASHELLS,2006.0,7,-2
649900,-,-,SQUID_INK,SEASHELLS,2118.0,9,-2
650000,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
650300,-,-,KELP,SEASHELLS,2009.0,1,-2
650300,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,1,-2
650300,-,-,SQUID_INK,SEASHELLS,2120.0,1,-2
650400,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,6,-2
651000,-,-,KELP,SEASHELLS,2009.0,2,-2
651000,-,-,RAINFOREST_RESIN,SEASHELLS,10005.0,2,-2
651000,-,-,SQUID_INK,SEASHELLS,2124.0,2,-2
651100,-,-,SQUID_INK,SEASHELLS,2122.0,2,-2
651200,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
651300,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
651300,-,-,SQUID_INK,SEASHELLS,2117.0,1,-2
651500,-,-,KELP,SEASHELLS,2006.0,1,-2
651500,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,5,-2
651500,-,-,SQUID_INK,SEASHELLS,2113.0,1,-2
651600,-,-,KELP,SEASHELLS,2008.0,1,-2
651600,-,-,SQUID_INK,SEASHELLS,2115.0,1,-2
651700,-,-,KELP,SEASHELLS,2006.0,8,-2
651700,-,-,SQUID_INK,SEASHELLS,2113.0,8,-2
651900,-,-,KELP,SEASHELLS,2006.0,1,-2
651900,-,-,SQUID_INK,SEASHELLS,2115.0,1,-2
652000,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
652100,-,-,KELP,SEASHELLS,2006.0,1,-2
652100,-,-,KELP,SEASHELLS,2009.0,8,-2
652100,-,-,SQUID_INK,SEASHELLS,2116.0,1,-2
652500,-,-,KELP,SEASHELLS,2009.0,1,-2
652500,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
652500,-,-,SQUID_INK,SEASHELLS,2121.0,1,-2
652800,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
653000,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,3,-2
653800,-,-,KELP,SEASHELLS,2007.0,7,-2
653800,-,-,SQUID_INK,SEASHELLS,2113.0,7,-2
653900,-,-,KELP,SEASHELLS,2007.0,3,-2
653900,-,-,SQUID_INK,SEASHELLS,2115.0,3,-2
654400,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,2,-2
654600,-,-,KELP,SEASHELLS,2006.0,1,-2
654600,-,-,KELP,SEASHELLS,2007.0,9,-2
654600,-,-,SQUID_INK,SEASHELLS,2115.0,1,-2
654600,-,-,SQUID_INK,SEASHELLS,2115.0,9,-2
655400,-,-,KELP,SEASHELLS,2006.0,8,-2
655400,-,-,SQUID_INK,SEASHELLS,2120.0,8,-2
655900,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,2,-2
656000,-,-,KELP,SEASHELLS,2006.0,1,-2
656000,-,-,KELP,SEASHELLS,2009.0,5,-2
656000,-,-,KELP,SEASHELLS,2006.0,1,-2
656000,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,1,-2
656000,-,-,SQUID_INK,SEASHELLS,2123.0,1,-2
656000,-,-,SQUID_INK,SEASHELLS,2126.0,2,-2
656000,-,-,SQUID_INK,SEASHELLS,2126.0,1,-2
656200,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,2,-2
656200,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,10,-2
656300,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
656400,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
656800,-,-,KELP,SEASHELLS,2006.0,2,-2
656800,-,-,SQUID_INK,SEASHELLS,2120.0,2,-2
657400,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
657500,-,-,KELP,SEASHELLS,2006.0,1,-2
657500,-,-,SQUID_INK,SEASHELLS,2125.0,1,-2
657900,-,-,KELP,SEASHELLS,2006.0,5,-2
658000,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,2,-2
658000,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,2,-2
658300,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,2,-2
658300,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,1,-2
658400,-,-,KELP,SEASHELLS,2006.0,1,-2
658800,-,-,KELP,SEASHELLS,2006.0,1,-2
658800,-,-,SQUID_INK,SEASHELLS,2126.0,1,-2
658900,-,-,KELP,SEASHELLS,2008.0,1,-2
658900,-,-,SQUID_INK,SEASHELLS,2125.0,1,-2
659200,-,-,KELP,SEASHELLS,2006.0,1,-2
659200,-,-,SQUID_INK,SEASHELLS,2114.0,1,-2
659300,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,6,-2
659300,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,5,-2
659500,-,-,KELP,SEASHELLS,2009.0,1,-2
659500,-,-,RAINFOREST_RESIN,SEASHELLS,10005.0,1,-2
659500,-,-,SQUID_INK,SEASHELLS,2126.0,1,-2
659800,-,-,KELP,SEASHELLS,2009.0,7,-2
659800,-,-,SQUID_INK,SEASHELLS,2125.0,7,-2
660200,-,-,KELP,SEASHELLS,2006.0,1,-2
660200,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,4,-2
660200,-,-,SQUID_INK,SEASHELLS,2120.0,1,-2
660500,-,-,KELP,SEASHELLS,2006.0,7,-2
660500,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
660500,-,-,SQUID_INK,SEASHELLS,2113.0,7,-2
660600,-,-,KELP,SEASHELLS,2009.0,5,-2
660600,-,-,SQUID_INK,SEASHELLS,2120.0,5,-2
660700,-,-,SQUID_INK,SEASHELLS,2119.0,4,-2
661000,-,-,KELP,SEASHELLS,2006.0,1,-2
661000,-,-,SQUID_INK,SEASHELLS,2122.0,1,-2
661100,-,-,KELP,SEASHELLS,2006.0,1,-2
661100,-,-,KELP,SEASHELLS,2008.0,2,-2
661100,-,-,KELP,SEASHELLS,2008.0,4,-2
661100,-,-,RAINFOREST_RESIN,SEASHELLS,9995.0,2,-2
661100,-,-,SQUID_INK,SEASHELLS,2119.0,1,-2
661100,-,-,SQUID_INK,SEASHELLS,2121.0,2,-2
661100,-,-,SQUID_INK,SEASHELLS,2121.0,4,-2
661400,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
661800,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
662200,-,-,KELP,SEASHELLS,2006.0,1,-2
662200,-,-,SQUID_INK,SEASHELLS,2122.0,1,-2
662300,-,-,KELP,SEASHELLS,2006.0,1,-2
662300,-,-,SQUID_INK,SEASHELLS,2122.0,1,-2
662500,-,-,KELP,SEASHELLS,2006.0,1,-2
662500,-,-,KELP,SEASHELLS,2006.0,9,-2
662500,-,-,SQUID_INK,SEASHELLS,2114.0,1,-2
662500,-,-,SQUID_INK,SEASHELLS,2114.0,9,-2
662600,-,-,KELP,SEASHELLS,2010.0,2,-2
662600,-,-,RAINFOREST_RESIN,SEASHELLS,10005.0,2,-2
662600,-,-,SQUID_INK,SEASHELLS,2118.0,2,-2
662700,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,2,-2
662900,-,-,KELP,SEASHELLS,2007.0,1,-2
662900,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
662900,-,-,SQUID_INK,SEASHELLS,2111.0,1,-2
663000,-,-,KELP,SEASHELLS,2010.0,2,-2
663000,-,-,RAINFOREST_RESIN,SEASHELLS,10005.0,2,-2
663000,-,-,SQUID_INK,SEASHELLS,2110.0,2,-2
663200,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
663600,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
664200,-,-,SQUID_INK,SEASHELLS,2116.0,5,-2
664700,-,-,KELP,SEASHELLS,2010.0,2,-2
664700,-,-,RAINFOREST_RESIN,SEASHELLS,10005.0,2,-2
664700,-,-,SQUID_INK,SEASHELLS,2124.0,2,-2
664800,-,-,KELP,SEASHELLS,2009.0,1,-2
664800,-,-,SQUID_INK,SEASHELLS,2125.0,1,-2
664900,-,-,KELP,SEASHELLS,2007.0,2,-2
664900,-,-,RAINFOREST_RESIN,SEASHELLS,9995.0,2,-2
664900,-,-,SQUID_INK,SEASHELLS,2124.0,2,-2
665000,-,-,KELP,SEASHELLS,2007.0,1,-2
665000,-,-,KELP,SEASHELLS,2010.0,2,-2
665000,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,2,-2
665000,-,-,SQUID_INK,SEASHELLS,2125.0,1,-2
665200,-,-,KELP,SEASHELLS,2007.0,1,-2
665200,-,-,KELP,SEASHELLS,2007.0,8,-2
665200,-,-,SQUID_INK,SEASHELLS,2123.0,9,-2
665300,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,5,-2
665400,-,-,KELP,SEASHELLS,2007.0,2,-2
665400,-,-,RAINFOREST_RESIN,SEASHELLS,9995.0,2,-2
665400,-,-,SQUID_INK,SEASHELLS,2122.0,2,-2
665500,-,-,KELP,SEASHELLS,2007.0,1,-2
665500,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
665500,-,-,SQUID_INK,SEASHELLS,2124.0,1,-2
665700,-,-,KELP,SEASHELLS,2010.0,2,-2
665700,-,-,RAINFOREST_RESIN,SEASHELLS,10005.0,2,-2
665700,-,-,SQUID_INK,SEASHELLS,2130.0,2,-2
665800,-,-,KELP,SEASHELLS,2007.0,2,-2
665800,-,-,SQUID_INK,SEASHELLS,2126.0,2,-2
666200,-,-,KELP,SEASHELLS,2006.0,1,-2
666200,-,-,SQUID_INK,SEASHELLS,2124.0,1,-2
666400,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,1,-2
666600,-,-,KELP,SEASHELLS,2009.0,1,-2
666600,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
666600,-,-,SQUID_INK,SEASHELLS,2129.0,1,-2
666700,-,-,SQUID_INK,SEASHELLS,2134.0,1,-2
666800,-,-,KELP,SEASHELLS,2008.0,1,-2
666800,-,-,RAINFOREST_RESIN,SEASHELLS,9995.0,7,-2
666800,-,-,SQUID_INK,SEASHELLS,2134.0,1,-2
666900,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,1,-2
667700,-,-,KELP,SEASHELLS,2007.0,5,-2
667700,-,-,SQUID_INK,SEASHELLS,2131.0,5,-2
667800,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,5,-2
667800,-,-,SQUID_INK,SEASHELLS,2134.0,5,-2
667900,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,4,-2
668000,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,1,-2
668300,-,-,KELP,SEASHELLS,2007.0,2,-2
668300,-,-,KELP,SEASHELLS,2007.0,2,-2
668300,-,-,KELP,SEASHELLS,2007.0,10,-2
668300,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,2,-2
668300,-,-,SQUID_INK,SEASHELLS,2133.0,14,-2
668300,-,-,SQUID_INK,SEASHELLS,2135.0,1,-2
668300,-,-,SQUID_INK,SEASHELLS,2135.0,1,-2
668400,-,-,KELP,SEASHELLS,2007.0,1,-2
668400,-,-,KELP,SEASHELLS,2009.0,9,-2
668400,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,4,-2
668400,-,-,SQUID_INK,SEASHELLS,2131.0,1,-2
668700,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
668800,-,-,KELP,SEASHELLS,2007.0,1,-2
668800,-,-,SQUID_INK,SEASHELLS,2133.0,1,-2
669100,-,-,KELP,SEASHELLS,2010.0,7,-2
669100,-,-,SQUID_INK,SEASHELLS,2138.0,7,-2
669400,-,-,KELP,SEASHELLS,2008.0,5,-2
669400,-,-,SQUID_INK,SEASHELLS,2137.0,5,-2
669600,-,-,KELP,SEASHELLS,2008.0,1,-2
669600,-,-,KELP,SEASHELLS,2009.0,1,-2
669600,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,1,-2
669600,-,-,SQUID_INK,SEASHELLS,2137.0,1,-2
669600,-,-,SQUID_INK,SEASHELLS,2139.0,1,-2
669700,-,-,KELP,SEASHELLS,2008.0,1,-2
669700,-,-,KELP,SEASHELLS,2009.0,1,-2
669700,-,-,SQUID_INK,SEASHELLS,2138.0,1,-2
669800,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,2,-2
669900,-,-,KELP,SEASHELLS,2010.0,1,-2
669900,-,-,SQUID_INK,SEASHELLS,2140.0,1,-2
670700,-,-,KELP,SEASHELLS,2012.0,7,-2
670700,-,-,SQUID_INK,SEASHELLS,2142.0,7,-2
670800,-,-,KELP,SEASHELLS,2008.0,1,-2
670800,-,-,KELP,SEASHELLS,2012.0,1,-2
670800,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
670800,-,-,SQUID_INK,SEASHELLS,2137.0,1,-2
670800,-,-,SQUID_INK,SEASHELLS,2140.0,1,-2
671200,-,-,KELP,SEASHELLS,2010.0,2,-2
671200,-,-,KELP,SEASHELLS,2009.0,1,-2
671200,-,-,SQUID_INK,SEASHELLS,2139.0,2,-2
671200,-,-,SQUID_INK,SEASHELLS,2138.0,1,-2
671600,-,-,KELP,SEASHELLS,2009.0,1,-2
671600,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
671600,-,-,SQUID_INK,SEASHELLS,2143.0,1,-2
671800,-,-,KELP,SEASHELLS,2012.0,8,-2
671800,-,-,SQUID_INK,SEASHELLS,2149.0,8,-2
672200,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
672400,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,3,-2
672600,-,-,KELP,SEASHELLS,2011.0,1,-2
672600,-,-,SQUID_INK,SEASHELLS,2153.0,1,-2
673000,-,-,KELP,SEASHELLS,2009.0,6,-2
673000,-,-,SQUID_INK,SEASHELLS,2154.0,6,-2
673200,-,-,SQUID_INK,SEASHELLS,2162.0,2,-2
673600,-,-,KELP,SEASHELLS,2009.0,2,-2
673700,-,-,KELP,SEASHELLS,2008.0,2,-2
673700,-,-,RAINFOREST_RESIN,SEASHELLS,9995.0,2,-2
673700,-,-,SQUID_INK,SEASHELLS,2158.0,2,-2
673900,-,-,KELP,SEASHELLS,2009.0,1,-2
673900,-,-,SQUID_INK,SEASHELLS,2152.0,1,-2
674600,-,-,KELP,SEASHELLS,2012.0,2,-2
674600,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,2,-2
674600,-,-,SQUID_INK,SEASHELLS,2166.0,2,-2
674700,-,-,KELP,SEASHELLS,2008.0,1,-2
674700,-,-,SQUID_INK,SEASHELLS,2165.0,1,-2
674800,-,-,KELP,SEASHELLS,2009.0,2,-2
674800,-,-,KELP,SEASHELLS,2009.0,8,-2
674800,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,4,-2
674800,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,4,-2
674800,-,-,SQUID_INK,SEASHELLS,2165.0,10,-2
675600,-,-,KELP,SEASHELLS,2009.0,1,-2
675600,-,-,SQUID_INK,SEASHELLS,2165.0,1,-2
675800,-,-,KELP,SEASHELLS,2010.0,5,-2
675800,-,-,SQUID_INK,SEASHELLS,2165.0,5,-2
675900,-,-,KELP,SEASHELLS,2012.0,2,-2
675900,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,2,-2
675900,-,-,SQUID_INK,SEASHELLS,2168.0,2,-2
676100,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
676200,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
676500,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,3,-2
676500,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
676800,-,-,RAINFOREST_RESIN,SEASHELLS,9995.0,3,-2
676900,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
677100,-,-,RAINFOREST_RESIN,SEASHELLS,9995.0,7,-2
677300,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,3,-2
677500,-,-,KELP,SEASHELLS,2009.0,4,-2
677500,-,-,KELP,SEASHELLS,2009.0,1,-2
677500,-,-,SQUID_INK,SEASHELLS,2176.0,1,-2
677500,-,-,SQUID_INK,SEASHELLS,2177.0,4,-2
677600,-,-,KELP,SEASHELLS,2012.0,4,-2
677600,-,-,SQUID_INK,SEASHELLS,2179.0,4,-2
677700,-,-,KELP,SEASHELLS,2009.0,10,-2
677700,-,-,SQUID_INK,SEASHELLS,2171.0,10,-2
677800,-,-,KELP,SEASHELLS,2009.0,8,-2
677800,-,-,SQUID_INK,SEASHELLS,2172.0,8,-2
677900,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
678000,-,-,KELP,SEASHELLS,2012.0,2,-2
678000,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,1,-2
678000,-,-,SQUID_INK,SEASHELLS,2177.0,2,-2
678100,-,-,KELP,SEASHELLS,2011.0,1,-2
678100,-,-,SQUID_INK,SEASHELLS,2175.0,1,-2
678300,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,2,-2
678400,-,-,KELP,SEASHELLS,2010.0,4,-2
678400,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
678400,-,-,SQUID_INK,SEASHELLS,2179.0,4,-2
678600,-,-,KELP,SEASHELLS,2009.0,1,-2
678600,-,-,SQUID_INK,SEASHELLS,2180.0,1,-2
678800,-,-,KELP,SEASHELLS,2009.0,1,-2
678800,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,3,-2
679000,-,-,KELP,SEASHELLS,2011.0,1,-2
679000,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,1,-2
679000,-,-,SQUID_INK,SEASHELLS,2184.0,1,-2
679100,-,-,KELP,SEASHELLS,2011.0,1,-2
679100,-,-,SQUID_INK,SEASHELLS,2187.0,1,-2
679200,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,4,-2
679200,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,3,-2
679300,-,-,KELP,SEASHELLS,2009.0,2,-2
679300,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,1,-2
679300,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,1,-2
679300,-,-,SQUID_INK,SEASHELLS,2182.0,2,-2
679500,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,3,-2
679700,-,-,SQUID_INK,SEASHELLS,2186.0,5,-2
679700,-,-,SQUID_INK,SEASHELLS,2186.0,10,-2
679900,-,-,KELP,SEASHELLS,2012.0,15,-2
679900,-,-,SQUID_INK,SEASHELLS,2186.0,15,-2
680000,-,-,KELP,SEASHELLS,2010.0,5,-2
680000,-,-,SQUID_INK,SEASHELLS,2183.0,5,-2
680400,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
680500,-,-,KELP,SEASHELLS,2012.0,1,-2
680500,-,-,RAINFOREST_RESIN,SEASHELLS,10005.0,1,-2
680500,-,-,SQUID_INK,SEASHELLS,2186.0,1,-2
680600,-,-,KELP,SEASHELLS,2009.0,14,-2
680600,-,-,KELP,SEASHELLS,2010.0,3,-2
680600,-,-,SQUID_INK,SEASHELLS,2181.0,14,-2
680600,-,-,SQUID_INK,SEASHELLS,2182.0,3,-2
680900,-,-,KELP,SEASHELLS,2011.0,1,-2
680900,-,-,SQUID_INK,SEASHELLS,2183.0,1,-2
681600,-,-,KELP,SEASHELLS,2009.0,2,-2
681600,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,1,-2
681600,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,1,-2
681600,-,-,SQUID_INK,SEASHELLS,2179.0,2,-2
681700,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
682000,-,-,KELP,SEASHELLS,2011.0,1,-2
682000,-,-,KELP,SEASHELLS,2009.0,8,-2
682000,-,-,SQUID_INK,SEASHELLS,2167.0,1,-2
682000,-,-,SQUID_INK,SEASHELLS,2165.0,8,-2
682300,-,-,SQUID_INK,SEASHELLS,2157.0,8,-2
682700,-,-,KELP,SEASHELLS,2009.0,1,-2
682700,-,-,SQUID_INK,SEASHELLS,2147.0,1,-2
682900,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,1,-2
682900,-,-,RAINFOREST_RESIN,SEASHELLS,10004.0,7,-2
683000,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
683100,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
683200,-,-,KELP,SEASHELLS,2011.0,1,-2
683200,-,-,SQUID_INK,SEASHELLS,2158.0,1,-2
683300,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
683300,-,-,SQUID_INK,SEASHELLS,2145.0,5,-2
683500,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
683600,-,-,KELP,SEASHELLS,2009.0,8,-2
683600,-,-,KELP,SEASHELLS,2009.0,2,-2
683600,-,-,SQUID_INK,SEASHELLS,2129.0,8,-2
683600,-,-,SQUID_INK,SEASHELLS,2129.0,2,-2
684100,-,-,KELP,SEASHELLS,2011.0,1,-2
684100,-,-,SQUID_INK,SEASHELLS,2142.0,1,-2
684900,-,-,KELP,SEASHELLS,2009.0,7,-2
684900,-,-,SQUID_INK,SEASHELLS,2143.0,7,-2
684900,-,-,SQUID_INK,SEASHELLS,2147.0,12,-2
685500,-,-,KELP,SEASHELLS,2009.0,2,-2
685500,-,-,SQUID_INK,SEASHELLS,2145.0,2,-2
685600,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
685700,-,-,KELP,SEASHELLS,2008.0,1,-2
685700,-,-,SQUID_INK,SEASHELLS,2147.0,1,-2
685900,-,-,KELP,SEASHELLS,2008.0,1,-2
685900,-,-,KELP,SEASHELLS,2012.0,10,-2
685900,-,-,SQUID_INK,SEASHELLS,2153.0,1,-2
686300,-,-,SQUID_INK,SEASHELLS,2149.0,7,-2
686500,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,4,-2
686800,-,-,KELP,SEASHELLS,2008.0,2,-2
687100,-,-,KELP,SEASHELLS,2010.0,1,-2
687100,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,9,-2
687100,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
687100,-,-,SQUID_INK,SEASHELLS,2153.0,1,-2
687200,-,-,KELP,SEASHELLS,2007.0,1,-2
687200,-,-,SQUID_INK,SEASHELLS,2149.0,1,-2
687300,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
687400,-,-,KELP,SEASHELLS,2007.0,2,-2
687400,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,1,-2
687400,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,1,-2
687400,-,-,SQUID_INK,SEASHELLS,2149.0,2,-2
687500,-,-,KELP,SEASHELLS,2010.0,11,-2
687500,-,-,KELP,SEASHELLS,2009.0,1,-2
687500,-,-,SQUID_INK,SEASHELLS,2154.0,11,-2
687500,-,-,SQUID_INK,SEASHELLS,2153.0,1,-2
687700,-,-,KELP,SEASHELLS,2009.0,2,-2
687700,-,-,SQUID_INK,SEASHELLS,2158.0,2,-2
687900,-,-,KELP,SEASHELLS,2007.0,1,-2
687900,-,-,KELP,SEASHELLS,2007.0,8,-2
687900,-,-,SQUID_INK,SEASHELLS,2154.0,1,-2
687900,-,-,SQUID_INK,SEASHELLS,2154.0,8,-2
688000,-,-,KELP,SEASHELLS,2007.0,1,-2
688000,-,-,KELP,SEASHELLS,2011.0,8,-2
688000,-,-,SQUID_INK,SEASHELLS,2153.0,1,-2
688000,-,-,SQUID_INK,SEASHELLS,2157.0,8,-2
688200,-,-,RAINFOREST_RESIN,SEASHELLS,10002.0,1,-2
688300,-,-,KELP,SEASHELLS,2007.0,1,-2
688300,-,-,KELP,SEASHELLS,2007.0,2,-2
688300,-,-,RAINFOREST_RESIN,SEASHELLS,9996.0,2,-2
688300,-,-,SQUID_INK,SEASHELLS,2151.0,1,-2
688300,-,-,SQUID_INK,SEASHELLS,2151.0,2,-2
688800,-,-,KELP,SEASHELLS,2008.0,3,-2
688800,-,-,SQUID_INK,SEASHELLS,2156.0,3,-2
688900,-,-,KELP,SEASHELLS,2008.0,1,-2
688900,-,-,SQUID_INK,SEASHELLS,2155.0,1,-2
689200,-,-,KELP,SEASHELLS,2008.0,1,-2
689200,-,-,KELP,SEASHELLS,2011.0,9,-2
689200,-,-,RAINFOREST_RESIN,SEASHELLS,9998.0,1,-2
689200,-,-,SQUID_INK,SEASHELLS,2153.0,1,-2
689200,-,-,SQUID_INK,SEASHELLS,2156.0,9,-2
689600,-,-,KELP,SEASHELLS,2009.0,6,-2
689600,-,-,SQUID_INK,SEASHELLS,2153.0,6,-2
690000,-,-,KELP,SEASHELLS,2011.0,1,-2
